a,b,label
7.268554921,4.666667736,1
-14.00552725,-12.55505865,0
8.594659271,4.28726691,1
12.34014807,5.276193692,1
-19.43594286,13.00638891,1
8.50435784,3.119108037,1
11.29407207,4.982328921,1
-14.2733592,-13.20511416,0
-5.247474937,20.50420488,0
-16.9141662,14.56583337,1
-22.07165752,17.18447362,1
7.375124911,2.592349091,1
-16.54710298,16.0160181,1
-17.09099783,10.88617474,1
-3.620738406,18.87051815,0
12.49731938,5.602798748,1
-17.90979821,15.07538371,1
11.69174671,5.501154073,1
-6.394695936,22.53344387,0
-13.70087337,-12.36427113,0
-17.80244325,13.75129054,1
12.53904193,3.2009882,1
-13.94947768,-14.42629442,0
-4.697247284,18.0346643,0
-16.75033746,-13.78481609,0
-16.06324948,-13.54205325,0
11.02415167,3.316165905,1
-18.89865776,16.23972587,1
9.786088149,5.587027393,1
-4.897934826,22.95505648,0
-13.78228456,-11.69889957,0
10.90771939,4.203574269,1
-18.31647007,17.42871293,1
-18.34822739,12.33777715,1
6.665018108,0.750595099,1
-14.00782594,-14.18298765,0
11.75506519,4.70587464,1
-16.14108739,-12.40276305,0
-17.53884325,14.38183767,1
-15.88596338,-11.71696966,0
10.97136342,4.974464473,1
-3.97272427,16.88117225,0
-17.05092421,14.77852115,1
-13.43807552,-11.03595438,0
-5.557208915,19.46365677,0
-4.777803983,19.05744992,0
-8.337665784,-13.88770976,0
-18.07802595,13.83765412,1
8.035688061,5.111814534,1
10.38352962,5.306799785,1
-5.363649846,19.79589213,0
8.792989714,3.346662975,1
-17.4477034,14.42999015,1
-19.70202664,11.12712807,1
-7.092887555,17.6478949,0
-16.30235142,-16.06638785,0
11.02879182,2.646808914,1
-4.053897341,15.55324741,0
-0.712030331,16.49387713,0
-16.50341276,-11.40033493,0
-2.901546272,14.51109328,0
9.201143097,3.677345799,1
-4.574127703,17.07107501,0
-1.254346253,20.71941235,0
-3.750841484,18.85617045,0
6.311644343,3.529402947,1
7.019350223,8.769692719,1
10.74541584,1.39787513,1
-6.115845062,18.21426206,0
-11.68489157,-15.58119259,0
-4.927251566,16.72537156,0
-4.622225725,17.73985143,0
-11.68322933,-12.23179278,0
-16.42290139,14.54951453,1
-15.9951096,-10.68182479,0
10.40551939,2.186710661,1
-4.506335777,19.99395422,0
-11.83144051,-13.80041669,0
11.2673221,6.694168138,1
-14.02110599,-11.50373962,0
-18.12735848,17.98037235,1
7.717444916,3.426739086,1
-14.83677606,-14.27011313,0
-18.80307498,13.24313123,1
-0.193164403,19.59778083,0
-3.11754757,16.87476495,0
-6.662836037,18.51594668,0
-6.997604887,17.77699842,0
-10.01710542,-15.46198736,0
-1.859969615,19.56344171,0
-16.89289299,12.57784991,1
-12.11977495,-14.15116447,0
-13.48812755,-12.3031819,0
9.4154347,-0.093515296,1
-2.384165111,17.7924352,0
-11.6088113,-11.66566637,0
-19.25072807,12.69051453,1
8.601513114,4.686461598,1
-17.13328834,17.82863732,1
7.505098755,5.489931722,1
-5.743277129,15.78923247,0
-15.79874116,11.58749767,1
-21.05121367,16.30946804,1
7.070032086,4.387422222,1
-11.01003185,-13.04085749,0
-11.58383353,-12.37698204,0
-9.182254062,21.42148499,0
-17.29939335,17.86318033,1
-12.75691154,16.21004031,1
7.501276016,5.856940484,1
-16.67285505,14.58941263,1
9.71312391,3.339639233,1
-2.033018108,17.48632505,0
-17.81832921,14.82929557,1
-3.602177893,19.94197689,0
9.661590721,3.873678152,1
-16.45689542,14.5671929,1
-6.931268,18.97338481,0
-16.04514654,15.8519927,1
-16.45880052,-10.2238806,0
-11.55659405,-12.32753903,0
-11.38509902,-15.68979866,0
-19.27710098,13.54165992,1
-4.145275638,19.83644194,0
9.914664195,3.280618559,1
-5.004268929,16.70792998,0
-19.0915346,19.06675716,1
-13.76399221,-14.84743298,0
7.332999996,5.960606041,1
7.968382234,3.474916878,1
-16.95854533,17.31550422,1
-14.81236465,-16.40491406,0
-15.79871658,14.51929017,1
-4.901977809,15.74263166,0
-7.41898806,17.35956978,0
-16.08680929,17.34531604,1
-5.674184679,18.33895362,0
-16.90672268,16.24417918,1
-19.45974249,14.78645437,1
8.244372527,3.77015688,1
7.948913076,5.390146339,1
-11.45395818,-16.19502677,0
-10.5114844,-12.99388281,0
-14.1258558,-13.79980788,0
8.227261959,6.723014924,1
-13.93852251,13.13844957,1
-6.066572042,18.333282,0
5.817355066,6.936215823,1
-1.249222634,21.11505931,0
-19.92441232,15.40313835,1
-2.940171671,17.87704368,0
-6.07562861,19.20130029,0
-19.04080511,16.95174311,1
-12.19096155,-15.55627364,0
-12.88095411,-12.09386032,0
-5.403117176,18.63166694,0
8.286694201,1.639354516,1
-14.32555815,-17.81029901,0
-17.57174074,16.20670311,1
14.25013751,4.47588999,1
-12.10313675,-11.61805819,0
11.04205111,3.948990745,1
-3.461673094,16.92620082,0
12.27462104,7.661744055,1
-15.72190626,-16.56985307,0
-16.43097919,-12.31194607,0
11.18237016,5.000135215,1
-8.855937677,17.97554451,0
10.16815433,6.148985283,1
-15.70585609,11.47535455,1
10.45454107,6.774713945,1
-11.17513371,-15.25856264,0
-6.171416048,12.84648767,0
-2.872439151,22.75631725,0
-4.625352907,19.44657977,0
10.05240431,3.537396926,1
-3.179937377,16.69228409,0
-3.790061846,19.54358768,0
-16.93953804,-15.08952138,0
-13.89380931,-15.90954127,0
-13.36246735,-13.77858389,0
-4.569491609,20.12276886,0
-13.09251468,-18.74584019,0
-4.644861717,16.51780639,0
9.049309207,3.176453591,1
-17.72318335,-16.75858159,0
13.97790925,2.514252495,1
-16.03332015,-15.40384884,0
9.050476001,4.474875911,1
7.587038233,2.776524061,1
-10.22942677,-8.175801451,0
10.30952486,5.586189873,1
10.24027868,1.836124017,1
7.649006416,1.813869504,1
-2.659515005,17.09022095,0
13.47144468,7.135224151,1
-15.8396518,-12.36258785,0
-10.68713202,-12.56514377,0
-15.51927835,-13.22185735,0
4.92562758,4.303292696,1
-1.423022192,19.31025798,0
10.21309964,6.988351822,1
-13.29316848,-15.19634875,0
-7.579253951,21.53816062,0
-16.78686372,16.34848462,1
4.803295206,-0.295060937,1
10.40944239,7.21793498,1
-8.564460183,20.55241526,0
-7.358228918,12.28404783,0
-17.47307885,15.2597409,1
-4.008420688,19.76008264,0
-4.219949001,19.32296414,0
-13.96324382,-15.44508445,0
-15.30165498,-17.30815842,0
-9.109856554,-14.81811271,0
11.64353986,4.908155553,1
-19.71426591,13.01767452,1
-4.906945422,20.21695529,0
-17.44124068,11.30352328,1
-6.945913099,16.11427043,0
-13.79909117,-14.25597942,0
10.1809645,0.206706689,1
-14.72657166,-14.25366803,0
-21.65654805,15.3117995,1
-15.32396223,-12.05388857,0
-16.01633277,15.39273033,1
9.803891291,0.047215932,1
-4.192532338,16.90112315,0
-18.59202464,16.74047126,1
-19.65371353,19.12889894,1
-6.603436723,17.79909937,0
4.923335033,2.887405441,1
-6.119468945,15.5871474,0
-12.85511871,-14.47216736,0
10.3136507,3.503312842,1
-10.86161417,-14.39038304,0
-18.60436437,12.45067306,1
-11.84162177,-11.5048466,0
-7.031480377,20.30832938,0
-14.52700386,-13.35565837,0
-15.83187288,-14.16714147,0
-15.71813602,14.14773475,1
-3.025861607,17.04105909,0
-16.52593594,-11.95676179,0
-14.0749294,-13.14363506,0
-3.279183406,20.73984797,0
-15.63272996,15.06946463,1
-15.66162312,-14.44386283,0
11.18285721,1.904014453,1
10.58280166,1.670968027,1
-19.67791426,12.93685488,1
-18.02140543,16.07650929,1
-13.82334937,-13.69316978,0
-18.64991789,14.62663463,1
-16.69829881,12.28749233,1
9.650108746,4.797229096,1
-14.23215206,-13.99945844,0
-9.363734338,19.72341561,0
7.850396318,4.988899178,1
7.037270192,5.805159337,1
-14.4839495,-12.2765746,0
8.619517485,3.523005404,1
-11.22208791,-12.77739367,0
-7.042603997,14.71885891,0
-6.034675641,17.73301162,0
-14.6367515,10.37544613,1
-5.436441761,16.32753135,0
7.296364346,2.680578818,1
-18.54197454,15.43195787,1
-18.0259514,17.36738209,1
5.32878213,5.448538277,1
-5.768788007,17.39314206,0
-17.7006502,12.69099978,1
9.63033123,1.27288849,1
-1.79383873,20.65840116,0
-18.5773919,15.4607411,1
-15.61389446,15.42341742,1
-18.33080887,-15.32540191,0
-2.397777754,20.81993988,0
-16.48694677,13.42062205,1
-11.73870521,-13.8489421,0
-12.37743247,-14.64983286,0
-9.153279446,17.85033218,0
9.267848254,5.514344927,1
-17.712924,15.23361469,1
8.649164362,2.064293967,1
-6.735110806,19.42919202,0
-18.79498318,13.72643231,1
-14.63083384,-15.44311821,0
-14.38003637,-16.8558223,0
-3.377430884,19.04312032,0
9.114327625,4.432522823,1
-5.087818786,15.69121618,0
-11.83094261,-14.37110859,0
-15.55302222,17.4751041,1
-20.33467079,13.16238981,1
-4.791854425,15.1520163,0
-13.48454942,-7.923872076,0
7.611111581,5.474398931,1
-1.027060267,24.24840937,0
-17.93887819,13.4919773,1
-18.42747041,14.54938616,1
8.070268343,-0.464792746,1
-4.431279382,15.31540865,0
-15.59653973,12.60930592,1
-19.25275076,15.96090396,1
-15.56487224,-12.14168979,0
-17.45240048,-14.61752824,0
11.79056489,5.838078655,1
-4.483610618,18.67196787,0
-5.871110439,20.32546367,0
-3.359584084,13.60630164,0
-6.864861738,15.32520305,0
-4.698358794,19.03213773,0
-16.64386218,12.15694338,1
8.453762028,2.09294275,1
7.478576967,1.680769465,1
-7.477494435,19.0219707,0
-4.721060332,17.35440031,0
-15.93905884,14.69325452,1
-17.3287611,13.41069575,1
-6.16571926,16.93485437,0
8.066357083,4.368906752,1
-7.188696299,16.3777512,0
13.02168802,4.725567723,1
6.901292742,6.05431091,1
-17.52892864,17.0342189,1
8.684793271,6.570306845,1
13.61963085,1.098974094,1
4.639126476,5.511599021,1
-16.11393927,14.75179137,1
-3.14703846,20.57168245,0
-9.355226533,-14.47240328,0
11.7492615,1.882428884,1
-16.13095984,16.21336561,1
-16.89901769,12.29929918,1
-14.6933078,16.09670458,1
-11.15407359,-13.4848953,0
-11.37708267,-15.39742924,0
-19.81798833,13.07840389,1
-14.11775643,-13.98023018,0
-6.815224589,19.0124106,0
-14.93208468,-14.99976344,0
-15.52040472,14.47461163,1
-3.988299873,25.73403524,0
-19.84069108,13.96970772,1
9.926128637,6.513973088,1
10.26573059,3.831303862,1
-4.658606944,20.81257683,0
10.93398853,4.262287992,1
9.445422813,2.489995566,1
-18.25278111,15.50909175,1
-11.70546515,-12.5610641,0
-13.57416163,13.259437,1
-13.83243433,-12.44091919,0
-18.91122693,17.05154384,1
-16.45211589,11.52817427,1
-21.39323849,13.63165757,1
6.532951895,4.986143647,1
-9.467604532,-16.85009103,0
7.187515502,4.893154199,1
-12.18644196,-14.87931176,0
-1.859250955,16.9828522,0
-1.08894498,18.09909936,0
-19.05487911,15.58242604,1
-13.27565024,-13.15740505,0
8.064813097,3.137615383,1
-15.12009362,14.52534679,1
-3.578879362,15.44202634,0
-13.69496809,-17.21176144,0
-14.44256566,13.10619623,1
-16.52045179,-14.63253007,0
-14.89865231,-14.47587505,0
-18.46016609,-10.41448278,0
-5.334411043,17.17481012,0
9.246536988,3.734701853,1
-13.68410466,-14.38960084,0
-5.025600324,15.71184288,0
-16.03129066,15.31768034,1
13.12049268,1.500549329,1
-16.50898135,13.77654944,1
-16.86658474,12.95594148,1
-5.480264307,19.42098499,0
-5.161597765,17.95412778,0
9.861551788,-0.044724193,1
9.861652401,5.86201863,1
-14.81524243,-11.05408087,0
-10.56261077,-12.29312356,0
-16.75157201,-15.59664352,0
-14.94767613,-14.9925061,0
-15.89131873,-13.8633036,0
-4.519627879,21.18347882,0
-14.59118278,15.13399599,1
-14.96450299,-13.7566531,0
8.891219408,2.434756368,1
-9.776513545,-12.97439217,0
-14.97061438,-13.82430393,0
-12.48859599,-13.99555379,0
-17.13982897,15.14894787,1
-5.703770434,17.28569052,0
-17.26120553,-14.11520295,0
11.58693836,6.719038162,1
-3.747559186,15.55005547,0
-13.16479994,-10.4257055,0
-13.08429023,-14.2868348,0
7.667003814,4.097729248,1
-14.41260088,-13.51071499,0
-17.41861801,-12.52828517,0
7.36220076,1.241321989,1
7.939527272,6.289775197,1
-18.99470317,17.30433865,1
-11.84666438,-9.110872575,0
-17.27013018,-15.1505179,0
9.674342204,4.568956715,1
-12.57997592,-19.06387531,0
-4.456411511,16.78317322,0
-6.181757074,15.9990588,0
9.745331158,2.432811414,1
10.262173,3.230280608,1
-14.52802914,-14.17175317,0
-6.872256189,17.90952154,0
10.53077371,5.716802334,1
9.570800068,2.718094238,1
-4.570566978,20.75685312,0
9.731280719,3.981565872,1
-15.82414053,13.87504068,1
-13.97730122,-13.69146857,0
-17.2566389,15.8773738,1
-5.98388229,16.12191504,0
-16.45376222,-15.55781881,0
-12.58310103,-11.83552885,0
-14.86377689,-15.95450649,0
-6.536660569,18.32935983,0
-14.83843682,-11.97039807,0
-1.286846224,18.9762381,0
-12.54020229,-16.87096665,0
-3.844681059,22.40948351,0
9.980498105,2.257691294,1
12.61789672,2.061223356,1
-17.0271003,-14.60988188,0
-7.914423047,13.63096034,0
-20.20128709,-12.96902152,0
-17.9823655,15.51417075,1
-8.054142739,17.31451385,0
-13.6055926,18.63123465,1
-18.29567529,15.0310543,1
-5.396636028,19.87187248,0
-18.17132744,15.3135069,1
-5.776650728,17.62141154,0
11.32252426,8.123224914,1
-20.03110835,15.58412615,1
-3.119286975,15.05877632,0
-15.62546654,-15.75408244,0
-12.11878959,-12.12560678,0
-16.02297825,14.43902738,1
-18.42950062,15.27918157,1
7.66099603,5.859745741,1
6.335683526,1.198669718,1
-10.80902965,-14.14707444,0
-13.85127924,11.99735427,1
-5.283662739,16.07951365,0
12.06612019,5.625037596,1
7.310448103,2.361292474,1
-7.251444126,20.5001955,0
-19.35365675,13.16207228,1
8.364491174,4.317716529,1
-18.16979762,16.11731006,1
-19.52135817,13.00827217,1
9.090840244,4.785559312,1
-19.62097995,14.80620492,1
-4.930772302,17.73456825,0
-17.0927812,-16.74973148,0
-15.30363916,-10.42901276,0
9.451543685,-0.492261378,1
-5.030537069,19.70555381,0
-21.52779023,17.63446535,1
-10.86366155,-11.88293914,0
-17.0080014,14.06708312,1
-12.01494817,-13.1121463,0
9.19411091,4.062384837,1
-6.989847339,19.03666529,0
-8.764424129,-13.66820641,0
-12.39576756,-11.83521341,0
-17.60798874,13.92204783,1
-16.62269273,14.66216619,1
-11.27012406,-9.297221364,0
-18.10573084,7.444875622,1
-4.765636087,21.90643025,0
-20.32395465,13.77524289,1
-3.417576196,19.53715492,0
-19.75509584,16.28300892,1
10.0881834,5.378084857,1
-15.23401419,-15.42858888,0
-4.016560871,16.07346177,0
-22.18823818,15.50906522,1
-3.026299874,16.51498208,0
9.807797835,6.491046368,1
-1.738466187,19.51282724,0
-6.77436042,16.37481155,0
-6.422378622,16.70277042,0
-16.24822728,-12.86056476,0
7.809150751,5.389298015,1
-16.22411686,-11.85529525,0
-16.24618235,13.86034358,1
-13.08334327,-14.94470088,0
10.31750003,4.93794941,1
-4.98152738,18.72373567,0
-21.23553336,13.58103767,1
-16.90623021,16.88841724,1
-13.14323458,-16.36590871,0
-15.25029714,15.71282927,1
9.029408816,5.640103576,1
-14.01732261,-15.46354354,0
9.99226325,6.469377873,1
-16.85194358,17.79939089,1
-19.72990648,13.73077185,1
-12.89752954,-16.31158451,0
-16.83611846,17.25697121,1
-13.81768719,-12.20998894,0
-2.628301988,14.98219845,0
-13.46005847,-13.56456484,0
-11.90730418,-13.94237091,0
-7.79754018,14.73777476,0
-14.79148767,-9.511106727,0
-19.07138397,16.92334649,1
-12.65988801,-10.15735899,0
-17.46428967,13.37142845,1
6.536410278,2.527457363,1
-11.40488446,-13.48672589,0
-20.68832032,14.54722536,1
-3.18024228,17.44802317,0
-17.9775918,13.32071665,1
-17.73309127,17.37569832,1
-14.10217558,13.77906491,1
8.456904458,6.254140836,1
8.209087498,4.663246604,1
-19.36325214,16.05110648,1
11.98198585,6.531829947,1
-5.656503117,16.43652054,0
-16.75582421,14.36796175,1
8.509714049,4.712317337,1
-4.9609056,20.58547598,0
-15.9066317,-13.5980541,0
-15.98610892,15.85460877,1
5.323307174,4.040209172,1
-5.499046042,17.27893064,0
-16.43848917,13.89602787,1
12.34872188,6.191087805,1
-16.21701679,17.43088761,1
-19.79168485,15.89373043,1
-4.98984911,16.12069342,0
12.57871946,6.087560488,1
6.153689059,1.587420039,1
-5.354682883,17.0843911,0
-14.62762115,13.75715305,1
-4.570210282,18.05375706,0
-6.952347532,17.93314954,0
-18.11266678,14.584523,1
-15.69265816,-15.35234746,0
-18.95034594,16.12907973,1
9.952047599,3.491386848,1
10.52389765,6.604206007,1
8.883882214,8.082152044,1
8.10109321,3.029062096,1
-13.47327311,-17.21224042,0
-14.61721582,-11.8306794,0
-17.50546611,14.0902999,1
-5.029587284,19.36605557,0
10.79333503,5.171276956,1
-6.305431707,19.88425251,0
-2.087097708,17.57701966,0
9.737907049,6.094975393,1
9.032292312,4.861950588,1
-15.82609173,14.98434857,1
-16.74215108,13.55845354,1
-5.073425056,21.57307545,0
-7.148622572,17.41812285,0
-16.19241599,-16.00327948,0
-18.57909317,14.38544464,1
11.63920809,4.33455463,1
-5.909400289,20.93534121,0
14.52134385,1.722405316,1
-13.7145759,-10.37312492,0
-13.09595905,-15.85453432,0
-16.02759667,-11.70185831,0
10.53881684,2.337707849,1
8.260144286,4.015221391,1
8.357418208,5.459468718,1
-14.15069621,13.63161229,1
-16.46676373,-12.2912657,0
-16.31595964,-15.55107511,0
-15.83460383,13.68760804,1
8.148604937,3.003707926,1
-9.58982854,-15.77604258,0
-12.16330387,-14.87043764,0
-7.380020877,20.25721565,0
-11.05741956,18.39627135,0
9.834474596,3.90178141,1
-5.057234458,17.42221269,0
-11.88714205,-12.20634578,0
-16.52243782,-17.35664867,0
-5.957344018,19.11369234,0
-17.30673034,19.45021315,1
-16.80476025,13.12316335,1
-7.015166124,18.63215606,0
-10.14403737,-12.74790388,0
-16.61596971,15.25603023,1
-14.61852434,-16.36243772,0
9.562271953,-0.314793592,1
-15.26358407,15.18515122,1
9.128014771,0.577004213,1
-12.94112451,-12.42696342,0
9.680676935,5.16415008,1
-18.04373616,14.41714397,1
9.37020309,4.048735172,1
8.304346927,6.095005377,1
-12.01362022,-12.29605728,0
8.210244331,4.536282279,1
-12.26436444,-13.1644668,0
-16.68512437,15.93582274,1
-14.84624646,18.33067705,1
-18.58734036,13.93932791,1
-19.90131045,12.311531,1
-14.58850818,-15.75056711,0
9.265667701,3.515120211,1
-2.135848668,15.15684795,0
-18.77650518,13.62691793,1
10.32620404,1.505697988,1
-11.34761754,-15.63380966,0
11.26009015,3.512077218,1
-16.30115782,-14.51737867,0
-4.372958125,16.37411037,0
-14.16053298,-13.02519837,0
10.53497027,3.387324441,1
-7.712647825,16.08534418,0
-14.04901151,-13.67413744,0
-4.317135048,19.00694652,0
9.55704804,1.77408677,1
-4.87829092,20.35232886,0
-5.017981116,18.00997161,0
-13.15533258,-14.85503423,0
-18.36767825,-14.48223763,0
-18.54681,14.02369406,1
-3.337108148,16.7233243,0
-4.884413812,19.06045069,0
-14.79658782,-12.0538161,0
-17.01936746,13.499406,1
-1.644111976,19.79185177,0
-14.10002591,-15.38586637,0
-18.86040765,17.19559035,1
-11.80782763,-13.75870817,0
-19.82795648,15.32021192,1
-12.22429569,-13.76364749,0
-12.98540719,11.84690336,1
-20.26290001,14.81479083,1
-14.45279754,-14.93180463,0
-18.86158642,15.30119058,1
-10.01720668,22.6104574,0
-13.88635829,14.12072329,1
8.443938581,-0.105276378,1
-15.66116115,-12.36835498,0
-19.9875591,16.09720792,1
-11.1783329,-13.6498207,0
-6.688681049,22.2076497,0
9.268637085,6.303364747,1
-18.95898537,14.11691584,1
-3.303076,17.7086952,0
-2.526224861,13.88179179,0
10.01499735,4.242518207,1
-15.9662525,15.17562625,1
-11.80717294,-10.96124633,0
-6.417846262,18.45653208,0
-16.68025618,-11.37769782,0
-17.68031303,14.92701002,1
-4.665512136,17.29451658,0
9.362408937,4.832343629,1
-3.621948619,18.81554303,0
11.93703933,4.572708316,1
13.01739335,4.785750585,1
-7.239546937,21.53311314,0
-5.274230429,16.11749138,0
10.33283104,2.991517955,1
9.143510822,4.67428063,1
-3.727643347,20.76583537,0
12.74963082,2.23279518,1
-16.0189541,-15.40789293,0
-7.203020775,17.39575536,0
-18.68992518,15.12679134,1
-11.25468706,-13.4376201,0
-4.138366346,17.02446381,0
-14.54601898,-15.28505509,0
-12.03237982,-13.79134536,0
-10.81968586,-15.00475963,0
-4.503294465,17.87968042,0
-17.61110824,14.68949113,1
9.588745004,3.273234188,1
-13.27953889,-12.7875992,0
-15.71435608,13.87318694,1
13.52930048,6.609017492,1
7.309771421,4.343699387,1
10.9761061,1.481292738,1
-17.9126177,12.33305292,1
-2.233464646,17.52847923,0
-16.37532026,15.49886777,1
-15.29149604,-16.0163443,0
-16.63669458,-14.21074447,0
-11.59085789,-13.33961311,0
-16.61505235,12.50066528,1
-15.82062419,15.06402977,1
9.658414287,4.540827915,1
-6.134998754,15.82826379,0
7.945379503,2.48040157,1
13.26286428,2.282216758,1
-17.29093183,17.68388989,1
9.794155613,3.465009019,1
-12.11455344,-15.4341799,0
-0.841645837,17.749393,0
-20.30259257,15.43499628,1
6.000789347,3.161397156,1
-9.866875767,19.79666305,0
-3.380839959,21.10443609,0
-20.50770365,16.60279038,1
-4.295123196,16.73833275,0
-7.112217211,19.10187776,0
-18.22855842,13.92359816,1
-7.88844197,-15.81606672,0
-6.489455131,20.50075861,0
-18.06387454,16.13621863,1
-6.786110119,18.33602247,0
-7.229804583,17.5987302,0
-8.976994867,19.52439277,0
-7.752152643,17.57904145,0
10.31034632,2.277775748,1
-0.379736166,18.81520794,0
-15.86866329,-13.8946798,0
-4.315498831,20.16887273,0
-15.76188369,-15.604597,0
3.784747987,2.946879016,1
-17.18284339,12.39665018,1
-1.54646764,18.42439382,0
-10.97972611,-16.45063853,0
-16.85588896,17.07637939,1
-12.65344393,-15.6334032,0
-15.07352431,-15.15565699,0
-5.372289701,16.43197777,0
-14.45069917,16.10551973,1
-16.63161398,13.34077105,1
10.59528402,3.807274795,1
-17.59286367,19.92038411,1
10.09902991,4.660284886,1
13.30429856,5.99375846,1
-18.6755579,15.98521625,1
7.089216635,-2.407068259,1
-13.40000984,-11.06992395,0
-11.02647556,-15.2356926,0
9.923922294,3.92415536,1
-6.111755415,17.48526204,0
-14.75753229,-11.36588313,0
-16.50888947,17.21525522,1
-13.87404931,-13.86182076,0
-5.071437765,16.26482295,0
-4.86678613,16.67424883,0
-16.45910566,-14.670617,0
8.690846157,6.851850458,1
-17.96961685,16.65986791,1
-4.841080064,18.42320367,0
-12.36134824,-15.01829491,0
9.093869259,3.467335524,1
9.034339805,4.133084116,1
-15.01555318,-11.18745491,0
-11.68204224,-13.57390251,0
-18.17256393,13.68710954,1
7.138052835,7.769177542,1
8.625723037,3.519425809,1
-18.12270688,15.21111825,1
-14.94204384,-10.64982212,0
-9.068680419,18.40148089,0
-3.431417805,14.53150831,0
-12.60056086,-10.93616543,0
-5.749038349,18.39793287,0
-17.31062966,12.66399175,1
5.688471327,3.286158984,1
-15.41091993,-10.06742735,0
-16.59180757,13.02911805,1
-2.835775005,19.2468485,0
10.06735227,0.090994209,1
7.494182641,4.973568296,1
9.015484495,2.898876762,1
-14.67018849,-13.270305,0
-16.1103442,13.50929188,1
-16.08338602,-10.59598568,0
12.56651398,4.667635151,1
-15.01954004,-12.61213532,0
-6.23741965,17.65462965,0
-2.484572948,16.61323333,0
-5.576321107,17.46905192,0
-21.58584152,14.02625222,1
6.125764708,2.34069048,1
5.616393178,1.843719545,1
5.727734164,6.074221343,1
-14.97257678,18.84586087,1
-6.378444689,18.49307965,0
10.60916316,2.840497693,1
10.78922427,4.34518734,1
-3.090637013,22.44961826,0
10.05771513,4.449286586,1
-7.462650864,19.45456912,0
9.927871729,1.650956588,1
-13.67667947,-11.68590139,0
-12.34054935,-13.72130268,0
-5.924892064,20.93350733,0
-15.50765445,14.59666846,1
12.02082996,5.336745168,1
-15.73567859,12.13051657,1
-18.10450845,12.69315435,1
-7.021635266,17.46637167,0
8.678038178,1.527385497,1
-5.31850642,18.27972516,0
-0.730507067,19.2964103,0
10.63804322,3.342248369,1
7.400831188,6.184829203,1
10.75100167,7.509937185,1
6.137994758,6.657485239,1
-18.56659158,-10.9753073,0
-13.36910053,-12.68526178,0
-19.07585713,14.2282946,1
-4.681085902,18.91245356,0
11.41651634,5.154581147,1
5.105703635,2.777103907,1
8.173578039,5.338067046,1
-6.229626326,21.68059168,0
7.447209471,6.65722497,1
-14.03541905,-12.57794695,0
-6.556679946,16.14876605,0
-4.878791076,17.25794506,0
-14.07330404,-16.18054107,0
-16.99913919,14.3902493,1
-16.23152597,-11.25154247,0
9.310123558,1.996726216,1
-13.74452902,-16.71731306,0
-19.73604799,13.67901158,1
-5.399760048,18.463438,0
-18.93675238,13.1787221,1
-2.63017644,16.06624119,0
-14.6906493,14.32678555,1
-20.7717951,15.05493355,1
-15.46921549,13.87806759,1
-12.60635169,-16.77733112,0
-14.50599123,-14.76061482,0
-13.83241446,-17.23582842,0
-17.1774366,9.765637801,1
-4.863658631,16.30600385,0
-10.45810846,-15.01864349,0
-19.69352155,11.58754792,1
-14.25799363,-16.08630449,0
-18.65548398,9.156446724,1
-17.14776617,-11.7470061,0
7.151317659,3.926649751,1
-5.060198434,18.26322702,0
-2.914500011,16.032451,0
-12.71787539,-15.91928489,0
-13.44174228,-11.44820585,0
-17.5448723,17.9773306,1
-17.90703217,12.2808748,1
-18.31001461,17.39601579,1
-18.76857937,11.94774649,1
11.20373205,3.472315428,1
-18.67640037,15.73311039,1
-15.61615613,13.88697214,1
-19.41042468,14.58766825,1
-4.458457993,15.77759416,0
-10.33719676,-12.71229816,0
-13.81024264,-14.1945368,0
-1.846361614,15.55294126,0
-6.531096737,15.18406484,0
10.74167563,2.645019713,1
8.005142178,4.863112775,1
-15.10683459,-11.84514486,0
10.34180986,4.244092976,1
-15.17435895,-14.8377998,0
-14.30494347,-11.81986902,0
8.702660281,2.378832326,1
-10.41237061,-12.87672571,0
-16.83416076,16.34072572,1
-14.90741954,-14.32247016,0
-5.515777498,21.24326341,0
-19.2497997,15.3117905,1
-13.16433028,-13.48122359,0
-12.5417832,-14.87448033,0
9.120980824,3.34540747,1
-16.35231801,11.64977484,1
-14.76499189,-11.40248731,0
-9.094644316,16.01239963,0
8.536041908,2.489416125,1
9.569533339,3.994145454,1
-8.2337173,18.39805341,0
-20.50919323,13.36149307,1
-14.63472903,-13.39623942,0
-0.905980986,15.82215552,0
-19.28967477,13.72860504,1
-18.53864791,14.16983477,1
-4.372059818,17.73336708,0
-5.055421518,17.45125498,0
-14.35689456,-14.47670794,0
-4.997690006,15.40489979,0
-16.60387708,11.3047515,1
-15.76613219,-14.42292378,0
7.929889635,3.14018739,1
-18.94520495,16.90474081,1
-0.63878938,16.41197569,0
10.05252298,5.621867811,1
-7.200328107,17.20694368,0
-16.75005249,13.98095059,1
-3.08869198,21.2597379,0
11.7415067,7.316367925,1
-17.09235783,15.20751772,1
10.22702183,2.093577108,1
-17.26237664,14.16849954,1
-2.407437632,18.07057994,0
-19.35141709,16.43863827,1
7.139374547,7.384420594,1
-13.32132655,-15.44386245,0
8.088687802,5.747405523,1
-4.861124865,14.03217089,0
8.456110935,4.210195301,1
-10.9264308,-12.21373921,0
-4.141443768,18.06780557,0
-15.71587028,-10.16325901,0
-5.845325568,18.54913327,0
8.767076316,2.870243851,1
11.5979058,3.273829891,1
-7.540163155,19.86429615,0
-6.999467896,16.8959768,0
